Timestamp,1. Сіз Алматы қаласында қоғамдық автобустарды қаншалықты жиі пайдаланасыз? / How often do you use public buses in Almaty?,2. Автобуспен көбінесе қандай мақсатта жүресіз? / What is the main purpose of your bus trips?,"3. Соңғы бір айда толып тұрған автобустарға қаншалықты жиі тап болдыңыз? / In the last month, how often have you encountered overcrowded buses?","4. Сіздің автобусыңыз келіп қалды. Мобильді қосымша бұл автобустың өте толы екенін көрсетіп тұр. Келесі автобус 2 минуттан кейін келеді және онда отыратын орындар бар.
Уақыты: сәрсенбі, таңғы сағат 8:00 (таңғы кептелістер кезінде).

Your bus has arrived. The app shows it is very crowded: hard to move, passengers are packed tight.
The next bus arrives in 2 minutes and has seats available.
Time: Wednesday, 8:00 AM (Morning Peak).","5. Автобус келіп тұр. Ол өте толы: жолаушылар тығыз, қозғалу қиын.
Келесі автобус 5 минуттан кейін келеді, ішінде отыратын орындар бар.
Уақыты: сәрсенбі, таңғы сағат 8:00.

The bus is here. It is very crowded: passengers packed, hard to move.
The next bus arrives in 5 minutes and has seats available.
Time: Wednesday, 8:00 AM.","6. Автобус өте толы, ішінде қозғалу қиын.
Келесі автобус 10 минуттан кейін келеді және бос орындары бар.
Уақыты: күндізгі сағат 14:00 (кептеліс жоқ уақыт).

The bus is very crowded, hard to move inside.
The next bus arrives in 10 minutes and has empty seats.
Time: Wednesday, 2:00 PM (Off-peak).","7. Автобуста тек тұратын орын бар, орындықтардың көбі бос емес. Келесі автобус 5 минуттан кейін келеді, отыратын орындары бар.
Уақыты: сәрсенбі, таңғы сағат 8:00.

Standing room only: most seats taken, but people are not packed tight.
The next bus arrives in 5 minutes and has seats available.
Time: Wednesday, 8:00 AM.","8. Автобуста тек тұратын орын бар, жолаушылар көп, бірақ жайсыз емес.
Келесі автобус 3 минуттан кейін келеді, бос орындары бар.
Уақыты: сәрсенбі, күндізгі сағат 14:00.

Standing room only, many passengers, but not uncomfortable.
The next bus arrives in 3 minutes and has empty seats.
Time: Wednesday, 2:00 PM.","9. Автобус өте толы, адамдар тығыз орналасқан.
Келесі автобус 7 минуттан кейін келеді, отыратын орындары бар.
Уақыты: сәрсенбі, кешкі сағат 18:00 (кешкі қарбалас).

The bus is very crowded, people are packed tight.
The next bus arrives in 7 minutes and has seats available.
Time: Wednesday, 6:00 PM (Evening Peak).","10. Егер келесі автобуста міндетті түрде бос орын болады деп есептесек, өте толы автобусқа мінбеу үшін қанша уақыт күтуге дайынсыз? / Assuming the next bus definitely has seats, how long are you willing to wait to avoid a very crowded bus?","11. Егер мобильді қосымша автобустардың толу деңгейін көрсетсе, бұл мәліметті қаншалықты жиі пайдаланар едіңіз? / If a mobile app showed bus crowding levels, how often would you use this information?",12. Жасыңызды көрсетіңіз / Please indicate your age,13. Қазіргі негізгі қызметіңіз / Your current main occupation
2/6/2026 9:53:38,Күн сайын немесе дерлік күн сайын / Daily or almost daily,"Жұмысқа немесе оқуға бару үшін / To go to work or study, Демалу, қыдыру немесе  кездесулер үшін / For leisure or social meetings",Сирек / Rarely,Келесі автобусқа 2 минут күтемін / Wait 2 minutes for the next bus,Қазіргі толық автобусқа мінемін / Board the current full bus,Келесі автобусқа 10 минут күтемін / Wait 10 minutes for the next bus,Қазіргі автобусқа мінемін / Board the current bus,Келесі автобусқа 3 минут күтемін / Wait 3 minutes for the next bus,Келесі автобусқа 7 минут күтемін / Wait 7 minutes for the next bus,3–5 минут / 3–5 minutes,"Әрдайым, автобус күткен сайын / Always, every time I wait for a bus",14–24 жас / 14–24 years,Студентпін / Student
2/6/2026 9:58:39,Күн сайын немесе дерлік күн сайын / Daily or almost daily,"Жұмысқа немесе оқуға бару үшін / To go to work or study, Жеке істер үшін / Personal errands, Демалу, қыдыру немесе  кездесулер үшін / For leisure or social meetings",Сапарларымның көп бөлігінде / On most of my trips,Қазіргі толық автобусқа бірден мінемін / Board the current full bus immediately,Қазіргі толық автобусқа мінемін / Board the current full bus,Қазіргі автобусқа мінемін / Board the current bus,Келесі автобусқа 5 минут күтемін / Wait 5 minutes for the next bus,Келесі автобусқа 3 минут күтемін / Wait 3 minutes for the next bus,Қазіргі толық автобусқа мінемін / Board the current full bus,3–5 минут / 3–5 minutes,"Әрдайым, автобус күткен сайын / Always, every time I wait for a bus",35–44 жас / 35–44 years,Толық толық жұмыс күні бойынша  істеймін / Employed full-time
2/6/2026 10:02:10,Күн сайын немесе дерлік күн сайын / Daily or almost daily,Жұмысқа немесе оқуға бару үшін / To go to work or study,Сапарларымның көп бөлігінде / On most of my trips,Қазіргі толық автобусқа бірден мінемін / Board the current full bus immediately,Қазіргі толық автобусқа мінемін / Board the current full bus,Қазіргі автобусқа мінемін / Board the current bus,Қазіргі автобусқа мінемін / Board the current bus,Қазіргі автобусқа мінемін / Board the current bus,Қазіргі толық автобусқа мінемін / Board the current full bus,"Күтпеймін, қай автобус келсе — соған мінемін / I won't wait, I'll take whichever bus comes","Әрдайым, автобус күткен сайын / Always, every time I wait for a bus",14–24 жас / 14–24 years,Студентпін / Student
2/6/2026 10:05:23,Аптасына 1–2 рет / 1–2 times a week,Жеке істер үшін / Personal errands,Сирек / Rarely,Қазіргі толық автобусқа бірден мінемін / Board the current full bus immediately,Қазіргі толық автобусқа мінемін / Board the current full bus,Келесі автобусқа 10 минут күтемін / Wait 10 minutes for the next bus,Қазіргі автобусқа мінемін / Board the current bus,Қазіргі автобусқа мінемін / Board the current bus,Келесі автобусқа 7 минут күтемін / Wait 7 minutes for the next bus,3–5 минут / 3–5 minutes,"Әрдайым, автобус күткен сайын / Always, every time I wait for a bus",55 жастан жоғары / 55 years or older,Толық толық жұмыс күні бойынша  істеймін / Employed full-time
2/6/2026 10:08:45,Күн сайын немесе дерлік күн сайын / Daily or almost daily,Жұмысқа немесе оқуға бару үшін / To go to work or study,Сапарларымның шамамен жартысында / On about half of my trips,Келесі автобусқа 2 минут күтемін / Wait 2 minutes for the next bus,Келесі автобусқа 5 минут күтемін / Wait 5 minutes for the next bus,Келесі автобусқа 10 минут күтемін / Wait 10 minutes for the next bus,Қазіргі автобусқа мінемін / Board the current bus,Қазіргі автобусқа мінемін / Board the current bus,Келесі автобусқа 7 минут күтемін / Wait 7 minutes for the next bus,1–2 минут / 1–2 minutes,"Әрдайым, автобус күткен сайын / Always, every time I wait for a bus",14–24 жас / 14–24 years,Студентпін / Student
2/6/2026 10:20:59,Күн сайын немесе дерлік күн сайын / Daily or almost daily,Жұмысқа немесе оқуға бару үшін / To go to work or study,Сапарларымның көп бөлігінде / On most of my trips,Келесі автобусқа 2 минут күтемін / Wait 2 minutes for the next bus,Қазіргі толық автобусқа мінемін / Board the current full bus,Келесі автобусқа 10 минут күтемін / Wait 10 minutes for the next bus,Қазіргі автобусқа мінемін / Board the current bus,Келесі автобусқа 3 минут күтемін / Wait 3 minutes for the next bus,Келесі автобусқа 7 минут күтемін / Wait 7 minutes for the next bus,3–5 минут / 3–5 minutes,Көп жағдайда / Most of the time,14–24 жас / 14–24 years,Студентпін / Student
2/6/2026 10:25:25,Аптасына 3–4 рет / 3–4 times a week,Жұмысқа немесе оқуға бару үшін / To go to work or study,Әр сапарымда немесе дерлік әр сапарымда / Every trip or almost every trip,Келесі автобусқа 2 минут күтемін / Wait 2 minutes for the next bus,Қазіргі толық автобусқа мінемін / Board the current full bus,Қазіргі автобусқа мінемін / Board the current bus,Келесі автобусқа 5 минут күтемін / Wait 5 minutes for the next bus,Келесі автобусқа 3 минут күтемін / Wait 3 minutes for the next bus,Қазіргі толық автобусқа мінемін / Board the current full bus,3–5 минут / 3–5 minutes,"Кейде, жағдайға байланысты / Sometimes, depending on the situation",14–24 жас / 14–24 years,Студентпін / Student
2/6/2026 10:27:01,Аптасына 3–4 рет / 3–4 times a week,Жұмысқа немесе оқуға бару үшін / To go to work or study,Сапарларымның көп бөлігінде / On most of my trips,Келесі автобусқа 2 минут күтемін / Wait 2 minutes for the next bus,Келесі автобусқа 5 минут күтемін / Wait 5 minutes for the next bus,Келесі автобусқа 10 минут күтемін / Wait 10 minutes for the next bus,Келесі автобусқа 5 минут күтемін / Wait 5 minutes for the next bus,Келесі автобусқа 3 минут күтемін / Wait 3 minutes for the next bus,Келесі автобусқа 7 минут күтемін / Wait 7 minutes for the next bus,6–10 минут / 6–10 minutes,"Әрдайым, автобус күткен сайын / Always, every time I wait for a bus",14–24 жас / 14–24 years,Жауап бергім келмейді / Prefer not to say
2/6/2026 10:59:57,Аптасына 3–4 рет / 3–4 times a week,Жұмысқа немесе оқуға бару үшін / To go to work or study,Сапарларымның көп бөлігінде / On most of my trips,Келесі автобусқа 2 минут күтемін / Wait 2 minutes for the next bus,Келесі автобусқа 5 минут күтемін / Wait 5 minutes for the next bus,Қазіргі автобусқа мінемін / Board the current bus,Келесі автобусқа 5 минут күтемін / Wait 5 minutes for the next bus,Келесі автобусқа 3 минут күтемін / Wait 3 minutes for the next bus,Келесі автобусқа 7 минут күтемін / Wait 7 minutes for the next bus,3–5 минут / 3–5 minutes,Көп жағдайда / Most of the time,14–24 жас / 14–24 years,Студентпін / Student
2/6/2026 11:43:35,Күн сайын немесе дерлік күн сайын / Daily or almost daily,Жұмысқа немесе оқуға бару үшін / To go to work or study,Әр сапарымда немесе дерлік әр сапарымда / Every trip or almost every trip,Келесі автобусқа 2 минут күтемін / Wait 2 minutes for the next bus,Келесі автобусқа 5 минут күтемін / Wait 5 minutes for the next bus,Келесі автобусқа 10 минут күтемін / Wait 10 minutes for the next bus,Келесі автобусқа 5 минут күтемін / Wait 5 minutes for the next bus,Келесі автобусқа 3 минут күтемін / Wait 3 minutes for the next bus,Келесі автобусқа 7 минут күтемін / Wait 7 minutes for the next bus,1–2 минут / 1–2 minutes,"Әрдайым, автобус күткен сайын / Always, every time I wait for a bus",Жауап бергім келмейді / Prefer not to say,Студентпін / Student
